time,reflex_col_with_moving_base_cmx,reflex_col_with_moving_base_cmy,reflex_col_with_moving_base_cmz,reflex_col_with_moving_base_q[Link 0],reflex_col_with_moving_base_q[Link 1],reflex_col_with_moving_base_q[Link 2],reflex_col_with_moving_base_q[Link 3],reflex_col_with_moving_base_q[Link 4],reflex_col_with_moving_base_q[Link 5],reflex_col_with_moving_base_q[reflex:base],reflex_col_with_moving_base_q[reflex:pad],reflex_col_with_moving_base_q[reflex:swivel_1],reflex_col_with_moving_base_q[reflex:proximal_1],reflex_col_with_moving_base_q[reflex:distal_1],reflex_col_with_moving_base_q[reflex:distal_pad_1],reflex_col_with_moving_base_q[reflex:proximal_pad_1],reflex_col_with_moving_base_q[reflex:swivel_2],reflex_col_with_moving_base_q[reflex:proximal_2],reflex_col_with_moving_base_q[reflex:distal_2],reflex_col_with_moving_base_q[reflex:distal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_pad_2],reflex_col_with_moving_base_q[reflex:proximal_3],reflex_col_with_moving_base_q[reflex:distal_3],reflex_col_with_moving_base_q[reflex:distal_pad_3],reflex_col_with_moving_base_q[reflex:proximal_pad_3],reflex_col_with_moving_base_dq[Link 0],reflex_col_with_moving_base_dq[Link 1],reflex_col_with_moving_base_dq[Link 2],reflex_col_with_moving_base_dq[Link 3],reflex_col_with_moving_base_dq[Link 4],reflex_col_with_moving_base_dq[Link 5],reflex_col_with_moving_base_dq[reflex:base],reflex_col_with_moving_base_dq[reflex:pad],reflex_col_with_moving_base_dq[reflex:swivel_1],reflex_col_with_moving_base_dq[reflex:proximal_1],reflex_col_with_moving_base_dq[reflex:distal_1],reflex_col_with_moving_base_dq[reflex:distal_pad_1],reflex_col_with_moving_base_dq[reflex:proximal_pad_1],reflex_col_with_moving_base_dq[reflex:swivel_2],reflex_col_with_moving_base_dq[reflex:proximal_2],reflex_col_with_moving_base_dq[reflex:distal_2],reflex_col_with_moving_base_dq[reflex:distal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_pad_2],reflex_col_with_moving_base_dq[reflex:proximal_3],reflex_col_with_moving_base_dq[reflex:distal_3],reflex_col_with_moving_base_dq[reflex:distal_pad_3],reflex_col_with_moving_base_dq[reflex:proximal_pad_3],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_t[0],reflex_col_with_moving_base_q[q[0]],reflex_col_with_moving_base_q[q[1]],reflex_col_with_moving_base_q[q[2]],reflex_col_with_moving_base_q[q[3]],reflex_col_with_moving_base_q[q[4]],reflex_col_with_moving_base_q[q[5]],reflex_col_with_moving_base_q[q[6]],reflex_col_with_moving_base_q[q[7]],reflex_col_with_moving_base_q[q[8]],reflex_col_with_moving_base_q[q[9]],reflex_col_with_moving_base_q[q[10]],reflex_col_with_moving_base_q[q[11]],reflex_col_with_moving_base_q[q[12]],reflex_col_with_moving_base_q[q[13]],reflex_col_with_moving_base_q[q[14]],reflex_col_with_moving_base_q[q[15]],reflex_col_with_moving_base_q[q[16]],reflex_col_with_moving_base_q[q[17]],reflex_col_with_moving_base_q[q[18]],reflex_col_with_moving_base_q[q[19]],reflex_col_with_moving_base_q[q[20]],reflex_col_with_moving_base_q[q[21]],reflex_col_with_moving_base_dq[dq[0]],reflex_col_with_moving_base_dq[dq[1]],reflex_col_with_moving_base_dq[dq[2]],reflex_col_with_moving_base_dq[dq[3]],reflex_col_with_moving_base_dq[dq[4]],reflex_col_with_moving_base_dq[dq[5]],reflex_col_with_moving_base_dq[dq[6]],reflex_col_with_moving_base_dq[dq[7]],reflex_col_with_moving_base_dq[dq[8]],reflex_col_with_moving_base_dq[dq[9]],reflex_col_with_moving_base_dq[dq[10]],reflex_col_with_moving_base_dq[dq[11]],reflex_col_with_moving_base_dq[dq[12]],reflex_col_with_moving_base_dq[dq[13]],reflex_col_with_moving_base_dq[dq[14]],reflex_col_with_moving_base_dq[dq[15]],reflex_col_with_moving_base_dq[dq[16]],reflex_col_with_moving_base_dq[dq[17]],reflex_col_with_moving_base_dq[dq[18]],reflex_col_with_moving_base_dq[dq[19]],reflex_col_with_moving_base_dq[dq[20]],reflex_col_with_moving_base_dq[dq[21]],cmd_setpoint1,cmd_setpoint2,cmd_setpoint3,cmd_setpoint4,tendon_length1,tendon_length2,tendon_length3
0.1,0.0160129546101,-0.000345321226912,0.0335006899737,0.00116005179668,-1.67935713685e-05,-0.00421552267301,6.28271698642,0.00567090217317,6.28260476678,0.0,0.0,4.03113040157e-05,0.655261747052,4.37653040912,0.0,0.0,0.000223036975822,0.821540994226,3.33463683512,0.0,0.0,0.770122998183,3.466850154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-14.2758589361,2.10588332996,98.3360915441,0.234031957093,-2.8353062506,6.14002537354,0.000290816258922,-1.69130873526,0.953327449032,-2.52270497113,1.47427423603,-2.26561499092,1.40816757659,1.48866909721e-06,-3.63934708607e-10,-0.00242242152015,6.28318530628,6.28314642578,9.70945990275e-10,0.0,0.0,7.14483583408e-10,0.0879789788683,6.26329354972,0.0,0.0,-3.81268350225e-11,0.0898714041625,6.27279374599,0.0,0.0,0.0898092407151,6.27283939295,0.0,0.0,-9.88186445008e-07,-5.21012653066e-08,0.000385925095953,-4.95866570418e-08,-9.04069327123e-07,-1.64753223009e-07,0.0,0.0,3.95855022904e-09,0.661196527712,-1.01289230503e-06,0.0,0.0,6.29428615458e-13,1.66544703663,7.53478390791e-10,0.0,0.0,1.66694721324,4.61568339105e-10,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0190380240228,0.0190583675947,0.0190576993377
0.11,0.0147031995353,-0.000340481680193,0.0356290836179,0.000966131335643,-1.09136922488e-05,-0.00311522940465,0.000632429335276,0.00713287362451,6.28303765926,0.0,0.0,0.000447664090755,0.869078893737,3.38747688048,0.0,0.0,-4.25467903451e-05,0.869910334149,2.72774422233,0.0,0.0,0.806916194259,2.80568343129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.93311383193,0.0545872561038,-2.52882990634,-0.316221970635,-3.56645832308,0.0738157741654,-0.000780193024415,-2.76039446869,1.44785421335,-2.76455167074,-1.36387211117,-2.4495809713,-1.40284171565,0.00116005179668,-1.67935713685e-05,-0.00421552267301,6.28271698642,0.00567090217317,6.28260476678,0.0,0.0,4.03113040157e-05,0.655261747052,4.37653040912,0.0,0.0,0.000223036975822,0.821540994226,3.33463683512,0.0,0.0,0.770122998183,3.466850154,0.0,0.0,0.084755806096,-0.0202191552365,-0.772567293548,1.28703058417e-05,-1.5047879321e-05,-0.584975519504,0.0,0.0,0.489089250237,-9.82481389221e-06,-0.00030411557101,0.0,0.0,0.627178469821,1.80119587332e-05,-0.000355378130439,0.0,0.0,1.72802217602e-05,-0.00024100370409,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0251363137808,0.0269238156879,0.0263710722305
0.12,0.0140759877533,-0.00034120120371,0.0363903806766,0.000283656466853,-1.09131486929e-05,-0.00220261264383,0.000582181856086,0.00493679070215,6.28303765999,0.0,0.0,0.000447664038046,0.818661972041,3.44272767785,0.0,0.0,-4.25468186771e-05,0.819205883418,2.65388733056,0.0,0.0,0.761928375367,2.71540628625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56970252609,0.0545804516388,5.24835614327,-0.291101469937,-2.4684633141,0.0738157301884,-0.000780192985618,-2.50830986021,1.42022881466,-2.51102941709,-1.32694366528,-2.22464187683,-1.35770314313,0.000966131335643,-1.09136922488e-05,-0.00311522940465,0.000632429335276,0.00713287362451,6.28303765926,0.0,0.0,0.000447664090755,0.869078893737,3.38747688048,0.0,0.0,-4.25467903451e-05,0.869910334149,2.72774422233,0.0,0.0,0.806916194259,2.80568343129,0.0,0.0,-0.0976394266328,-1.7522224012e-07,0.181071460426,4.79243428834e-07,-2.54380391446e-06,9.30561123604e-07,0.0,0.0,4.58479998804e-10,-2.45520001885,2.77096041712e-06,0.0,0.0,1.87395699415e-09,-6.28409102602,-2.64671142958e-06,0.0,0.0,-9.55830596715,-2.72682058622e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0274348481077,0.0274437860921,0.0267665990883
0.13,0.0138745655265,-0.00034170169448,0.0364926530442,1.84707016819e-05,-1.09126046501e-05,-0.00204387402875,0.000547364564888,0.00337545273286,6.28303766076,0.0,0.0,0.000447663985292,0.772635674343,3.49582382177,0.0,0.0,-4.25468469913e-05,0.773122845961,2.57932540897,0.0,0.0,0.721139407047,2.62873738676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.845160500887,0.0545726629865,8.81680073456,-0.273695725016,-1.68782599256,0.0738158635208,-0.00078019294672,-2.27817837172,1.39368074271,-2.28061422981,-1.28966270448,-2.02069703523,-1.31436869338,0.000283656466853,-1.09131486929e-05,-0.00220261264383,0.000582181856086,0.00493679070215,6.28303765999,0.0,0.0,0.000447664038046,0.818661972041,3.44272767785,0.0,0.0,-4.25468186771e-05,0.819205883418,2.65388733056,0.0,0.0,0.761928375367,2.71540628625,0.0,0.0,-0.0398821804509,-1.23442039763e-07,0.0576713766474,5.00090509472e-07,-8.84664835059e-07,9.72281193258e-07,0.0,0.0,-5.70675723472e-10,-2.48720030629,2.73600976497e-06,0.0,0.0,1.03393882327e-09,-6.47274448221,-2.5600752096e-06,0.0,0.0,-8.59295068805,-2.62434317833e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0268928661994,0.0268987132467,0.0262829800352
0.14,0.0138748357307,-0.000342046461118,0.0363860554868,-4.81671569942e-05,-1.09120316666e-05,-0.00212380991532,0.000526287757945,0.00224976465215,6.28303866361,0.0,0.0,0.000447663932271,0.730771875531,3.54714511223,0.0,0.0,-4.25468754619e-05,0.731278753643,2.50441940917,0.0,0.0,0.684026083745,2.54495745494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.149866058887,0.054562771039,10.6220273854,-0.263159987178,-1.12500313425,0.0683503647215,-0.000780192907648,-2.06885937765,1.36802009748,-2.07139376822,-1.25220970459,-1.83513041873,-1.27247872747,1.84707016819e-05,-1.09126046501e-05,-0.00204387402875,0.000547364564888,0.00337545273286,6.28303766076,0.0,0.0,0.000447663985292,0.772635674343,3.49582382177,0.0,0.0,-4.25468469913e-05,0.773122845961,2.57932540897,0.0,0.0,0.721139407047,2.62873738676,0.0,0.0,-0.00937760961249,-6.18448231075e-08,0.0140521058359,5.08359229892e-07,2.24540056007e-07,9.93976901474e-07,0.0,0.0,-2.02286792527e-09,-2.35130916775,2.69631928251e-06,0.0,0.0,-1.52658127223e-10,-6.39734379991,-2.47311341894e-06,0.0,0.0,-7.82369277313,-2.52632826747e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0263980834992,0.0264033205941,0.0258444986258
0.15,0.0139220955615,-0.000342334175377,0.0362375847845,-6.84315081511e-05,-1.09114653933e-05,-0.00225138564866,0.000516668605569,0.00145418616746,6.28304243395,0.0,0.0,0.000447663879285,0.692791634575,3.59676714518,0.0,0.0,-4.25469038863e-05,0.693357213602,2.42909706216,0.0,0.0,0.649958953216,2.46378279468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0113665565997,0.0545544497143,11.2600131287,-0.258352900563,-0.727225809476,0.0626593611778,-0.000780192868557,-1.87895817287,1.343209081,-1.88178606801,-1.21454853108,-1.66479476608,-1.23189139734,-4.81671569942e-05,-1.09120316666e-05,-0.00212380991532,0.000526287757945,0.00224976465215,6.28303866361,0.0,0.0,0.000447663932271,0.730771875531,3.54714511223,0.0,0.0,-4.25468754619e-05,0.731278753643,2.50441940917,0.0,0.0,0.684026083745,2.54495745494,0.0,0.0,0.000907249848565,1.93377946139e-08,-1.29254969165e-06,5.07010658218e-07,9.5153770838e-07,0.000497475319257,0.0,0.0,-3.6265346885e-09,-2.1956158446,2.65350819051e-06,0.0,0.0,-1.43471581669e-09,-6.29419436791,-2.39251461576e-06,0.0,0.0,-7.16475627184,-2.43788662857e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.025948047662,0.0259534966017,0.0254455304003
0.16,0.0139943420304,-0.000342538351583,0.036092086178,-6.29223420852e-05,-1.09109120625e-05,-0.00237538124448,0.000515629501946,0.000902792887103,6.2830472493,0.0,0.0,0.0004476638264,0.658410594764,3.64502080218,0.0,0.0,-4.25469322307e-05,0.659037761995,2.35366568233,0.0,0.0,0.61855297277,2.38504846122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.249725201839,0.0545496472562,11.8801078083,-0.257835658027,-0.451536470685,0.0587534440532,-0.000780192829499,-1.70705297382,1.3190822525,-1.71018880997,-1.17683284117,-1.50776486385,-1.19252423061,-6.84315081511e-05,-1.09114653933e-05,-0.00225138564866,0.000516668605569,0.00145418616746,6.28304243395,0.0,0.0,0.000447663879285,0.692791634575,3.59676714518,0.0,0.0,-4.25469038863e-05,0.693357213602,2.42909706216,0.0,0.0,0.649958953216,2.46378279468,0.0,0.0,0.00353285536684,8.51491533084e-08,-1.75474951231e-07,4.95649026741e-07,1.2283680035e-06,0.000878131121977,0.0,0.0,-5.05502582622e-09,-1.98913897294,2.60229558346e-06,0.0,0.0,-2.57564109535e-09,-6.13740220616,-2.31773564696e-06,0.0,0.0,-6.589895114,-2.35639696022e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0255397600717,0.0255458400462,0.0250793087471
0.17,0.0140827187733,-0.000342741431334,0.0359501306091,-4.03016727239e-05,-1.09103665763e-05,-0.00249498101918,0.000515626930228,0.000543664919898,6.28305250513,0.0,0.0,0.000447663773584,0.627284710686,3.69210267812,0.0,0.0,-4.25469605219e-05,0.627970700324,2.27824757799,0.0,0.0,0.589508142208,2.30864475399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.470685327088,0.0545479736934,12.4782409892,-0.257836556195,-0.27197651043,0.0560515230998,-0.000780192790466,-1.55142355343,1.29554131453,-1.55485350162,-1.139123789,-1.36254071104,-1.15432237699,-6.29223420852e-05,-1.09109120625e-05,-0.00237538124448,0.000515629501946,0.000902792887103,6.2830472493,0.0,0.0,0.0004476638264,0.658410594764,3.64502080218,0.0,0.0,-4.25469322307e-05,0.659037761995,2.35366568233,0.0,0.0,0.61855297277,2.38504846122,0.0,0.0,0.00564105341002,1.16418438331e-07,9.71226372874e-07,4.6867646228e-07,1.37789012968e-06,0.0010280260808,0.0,0.0,-5.81069507757e-09,-1.77261401005,2.55361487578e-06,0.0,0.0,-3.1774715274e-09,-5.96220192305,-2.24235085344e-06,0.0,0.0,-6.08348250503,-2.2774360513e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0251701638937,0.0251769059414,0.0247416944573
0.18,0.0141761365927,-0.00034286127754,0.0358176056221,-1.13701588607e-05,-1.09098783997e-05,-0.00260287410666,0.000515624350141,0.000321806108482,6.28305564257,0.0,0.0,0.000447663721274,0.599099158312,3.73819601527,0.0,0.0,-4.2546988432e-05,0.59961358432,2.2032384918,0.0,0.0,0.562544132155,2.23449751323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.632832496397,0.0545522733594,12.8492159352,-0.257837312162,-0.161050186686,0.0643988791509,-0.000780192751633,-1.41049579156,1.27249464596,-1.4130679216,-1.1016192459,-1.22772066078,-1.11724875661,-4.03016727239e-05,-1.09103665763e-05,-0.00249498101918,0.000515626930228,0.000543664919898,6.28305250513,0.0,0.0,0.000447663773584,0.627284710686,3.69210267812,0.0,0.0,-4.25469605219e-05,0.627970700324,2.27824757799,0.0,0.0,0.589508142208,2.30864475399,0.0,0.0,0.00671967692656,1.16790451109e-07,2.06371498067e-06,4.29265186932e-07,1.42541095103e-06,0.00103549472275,0.0,0.0,-5.82800666816e-09,-1.55742993021,2.50617656339e-06,0.0,0.0,-3.18982352754e-09,-5.78479670425,-2.16722817736e-06,0.0,0.0,-5.63282370127,-2.20103184123e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0248355606399,0.0248429350285,0.0244294625287
0.19,0.0142646128649,-0.000342860875184,0.0357151628519,1.54306217238e-05,-1.09093352573e-05,-0.00267411503241,0.000515621765991,0.000145791440405,6.28305564329,0.0,0.0,0.000447663668475,0.573575442367,3.78360832058,0.0,0.0,-4.25470167009e-05,0.573027441794,2.13006799505,0.0,0.0,0.537362485741,2.16255614251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.712444113968,0.0545508511248,12.8362183968,-0.257838032109,-0.0730453615292,0.0648289626584,-0.000780192712592,-1.28287721184,1.2497884933,-1.28013720897,-1.06503399752,-1.1018124287,-1.08127807126,-1.13701588607e-05,-1.09098783997e-05,-0.00260287410666,0.000515624350141,0.000321806108482,6.28305564257,0.0,0.0,0.000447663721274,0.599099158312,3.73819601527,0.0,0.0,-4.2546988432e-05,0.59961358432,2.2032384918,0.0,0.0,0.562544132155,2.23449751323,0.0,0.0,0.00689460232644,6.02951200296e-08,0.00168951990353,3.76053538423e-07,1.520574458e-06,4.39524773886e-05,0.0,0.0,-5.33501652699e-09,-1.32884192342,2.4594750343e-06,0.0,0.0,-2.82381084054e-09,-5.52068757254,-2.09455469147e-06,0.0,0.0,-5.24320817433,-2.12631612051e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0245325659519,0.0245380960314,0.0241395994207
0.2,0.0143261895575,-0.000342858527651,0.0356591741188,3.62683837707e-05,-1.09092569331e-05,-0.0026993707202,0.000515619113198,9.5347943927e-05,6.28305564387,0.0,0.0,0.000447663643272,0.550165143056,3.80202705441,0.0,0.0,-4.25470449787e-05,0.547535132033,2.05861984339,0.0,0.0,0.513912904122,2.09237513001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.181485515337,0.0545566310663,11.9741537016,-0.257834432157,-0.0478032271293,0.0648334735978,-0.000780192717486,-1.16582571528,1.24057912638,-1.15267566016,-1.0293099217,-0.984564520611,-1.04618756501,1.54306217238e-05,-1.09093352573e-05,-0.00267411503241,0.000515621765991,0.000145791440405,6.28305564329,0.0,0.0,0.000447663668475,0.573575442367,3.78360832058,0.0,0.0,-4.25470167009e-05,0.573027441794,2.13006799505,0.0,0.0,0.537362485741,2.16255614251,0.0,0.0,0.00635068027008,5.82699817283e-08,0.00538418563957,3.19444289886e-07,1.65572431126e-06,9.73146410867e-07,0.0,0.0,-5.31562136399e-09,-1.08287729206,2.41376551857e-06,0.0,0.0,-2.81260042496e-09,-5.18438373237,-2.0220175827e-06,0.0,0.0,-4.90218833199,-2.05467262226e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0242581860054,0.0242522949993,0.0238688967217
0.21,0.0143484771561,-0.000344187379879,0.0356666203016,6.17008774415e-05,-1.09092312936e-05,-0.00267182661753,0.000493581391926,0.000306464682768,6.28308248948,0.0,0.0,0.000447663621464,0.527859554812,3.76171776998,0.0,0.0,-4.25470732077e-05,0.524162622223,1.98948399509,0.0,0.0,0.49166366207,2.02455912929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.273615364551,0.0545577110903,11.3283079393,-0.246818012381,-0.153362417837,0.0514115128141,-0.000780192727705,-1.05429777406,1.2607337686,-1.03581311111,-0.994741997544,-0.873318310348,-1.01227956465,3.62683837707e-05,-1.09092569331e-05,-0.0026993707202,0.000515619113198,9.5347943927e-05,6.28305564387,0.0,0.0,0.000447663643272,0.550165143056,3.80202705441,0.0,0.0,-4.25470449787e-05,0.547535132033,2.05861984339,0.0,0.0,0.513912904122,2.09237513001,0.0,0.0,-8.19793864916e-07,7.4636369987e-09,0.0152703127376,-1.65721530732e-07,-4.34937023441e-07,5.57449375557e-07,0.0,0.0,-2.21403423411e-09,-2.53856203899,0.589704722878,0.0,0.0,-2.80754072994e-09,-5.04215079707,-1.95126220337e-06,0.0,0.0,-4.56599783039,-1.98342356672e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0240065252878,0.0239782526694,0.0236168137193
0.22,0.0143614086841,-0.000345209980918,0.0356908844517,8.17436669251e-05,-1.09092055971e-05,-0.0026265371168,0.000477413123701,0.000387584314869,6.28310344487,0.0,0.0,0.000447663599894,0.50766848437,3.72348135794,0.0,0.0,-4.25471014411e-05,0.502103950027,1.92238823472,0.0,0.0,0.470956510122,1.95889302281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.342071516567,0.0545587602927,11.1252360978,-0.238736035551,-0.193923789618,0.040934669002,-0.00078019273831,-0.953342421851,1.27985197462,-0.925519750133,-0.961194117359,-0.76978255061,-0.979446511404,6.17008774415e-05,-1.09092312936e-05,-0.00267182661753,0.000493581391926,0.000306464682768,6.28308248948,0.0,0.0,0.000447663621464,0.527859554812,3.76171776998,0.0,0.0,-4.25470732077e-05,0.524162622223,1.98948399509,0.0,0.0,0.49166366207,2.02455912929,0.0,0.0,-0.00035120258816,6.29046577252e-09,0.0203542689098,-1.71732185921e-07,-4.66045743889e-07,5.2894070975e-07,0.0,0.0,-2.18449131616e-09,-2.2217480836,-2.09056127964e-08,0.0,0.0,-2.80929258777e-09,-4.72828979336,-1.88198274298e-06,0.0,0.0,-4.28064307376,-1.91732258514e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0237667402142,0.0237269981889,0.0233776343672
0.23,0.0143703415144,-0.000345708479658,0.0357112296462,9.94396937356e-05,-1.09091797111e-05,-0.00258534928411,0.000469123318118,0.000354120051172,6.28311352366,0.0,0.0,0.000447663578516,0.489762811179,3.69000513691,0.0,0.0,-4.25471296941e-05,0.48133744022,1.8573591873,0.0,0.0,0.451593826835,1.89528796744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.435810535527,0.0545597665822,11.1000692112,-0.234593259658,-0.177193986185,0.0358959890242,-0.000780192749252,-0.863814055896,1.29659008514,-0.8216872011,-0.928679593651,-0.672969134176,-0.947643983718,8.17436669251e-05,-1.09092055971e-05,-0.0026265371168,0.000477413123701,0.000387584314869,6.28310344487,0.0,0.0,0.000447663599894,0.50766848437,3.72348135794,0.0,0.0,-4.25471014411e-05,0.502103950027,1.92238823472,0.0,0.0,0.470956510122,1.95889302281,0.0,0.0,-0.000668859091635,5.42268064964e-09,0.0201231766807,-1.97136057686e-07,-4.89969416291e-07,4.88235285958e-07,0.0,0.0,-2.15941005448e-09,-2.00682248448,-2.65923461029e-08,0.0,0.0,-2.81039118587e-09,-4.44198223584,-1.81636205365e-06,0.0,0.0,-4.01357501522,-1.85285631815e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.023549686207,0.0234898674628,0.0231550324838
0.24,0.0143772010513,-0.000345491446931,0.0357235596438,0.000112995527621,-1.09091534906e-05,-0.00255022191856,0.000467318135511,0.000308208136137,6.28310718462,0.0,0.0,0.000447663557289,0.473858585212,3.66116098886,0.0,0.0,-4.25471579888e-05,0.461809186624,1.7944196075,0.0,0.0,0.433477212939,1.83372972977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.507550100337,0.0545607181392,11.1170391574,-0.233692775087,-0.154240163241,0.0390661607796,-0.0007801927605,-0.784292926058,1.31101215916,-0.724045933119,-0.897209803751,-0.582386064693,-0.916864864884,9.94396937356e-05,-1.09091797111e-05,-0.00258534928411,0.000469123318118,0.000354120051172,6.28311352366,0.0,0.0,0.000447663578516,0.489762811179,3.69000513691,0.0,0.0,-4.25471296941e-05,0.48133744022,1.8573591873,0.0,0.0,0.451593826835,1.89528796744,0.0,0.0,-0.000616366774284,4.97460695447e-09,0.0183180733494,-2.20251750853e-07,-4.44195397754e-07,4.53998721973e-07,0.0,0.0,-2.13957138085e-09,-1.80765881712,-2.52414757984e-08,0.0,0.0,-2.81252570135e-09,-4.16894676845,-1.75213995934e-06,0.0,0.0,-3.7640813734,-1.79115460952e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.0233572002202,0.0232666274824,0.0229468836385
0.25,0.0143824675955,-0.000345359529405,0.0357244516199,0.000122550604533,-1.09091273298e-05,-0.00252431947705,0.000467315787603,0.000273278782741,6.28310375945,0.0,0.0,0.000447663536213,0.459639226468,3.63615926247,0.0,0.0,-4.25471862764e-05,0.443444701592,1.7335725399,0.0,0.0,0.416548090081,1.7742072993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.556952727668,0.0545616820248,11.2089454068,-0.233693719385,-0.136777286782,0.0407794435855,-0.000780192771978,-0.713196132341,1.32351302235,-0.632223507959,-0.866786269952,-0.497740450404,-0.88710364965,0.000112995527621,-1.09091534906e-05,-0.00255022191856,0.000467318135511,0.000308208136137,6.28310718462,0.0,0.0,0.000447663557289,0.473858585212,3.66116098886,0.0,0.0,-4.25471579888e-05,0.461809186624,1.7944196075,0.0,0.0,0.433477212939,1.83372972977,0.0,0.0,-0.000576874170734,5.0572098092e-09,0.0163945857543,-2.43508698286e-07,-3.96819072237e-07,4.27105557414e-07,0.0,0.0,-2.12442343205e-09,-1.63212419859,-2.8606471858e-08,0.0,0.0,-2.81608596301e-09,-3.91074574746,-1.69043153297e-06,0.0,0.0,-3.52758221453,-1.7310514564e-06,0.0,0.0,0.792744479495,0.792744479495,0.792744479495,0.0,0.023186229791,0.0230566987562,0.0227521300391
