trial,widget dx,widget dy,widget dx[-1],widget dy[-1],widget dx[-2],widget dy[-2],widget dx[-3],widget dy[-3],widget dx[-4],widget dy[-4],target rel x,target rel y
65,-1.612896,-1.612896,-5.4838616,-3.1612895,-5.0645348,-4.9677518,-3.2661309,-4.4354868,-2.5403088,-3.9515967,-15.1365773,3.8634227
65,-0.535344,-0.3225774,-1.612896,-1.612896,-5.4838616,-3.1612895,-5.0645348,-4.9677518,-3.2661309,-4.4354868,-14.6012333,4.1860001
65,-0.2659578,0,-0.535344,-0.3225774,-1.612896,-1.612896,-5.4838616,-3.1612895,-5.0645348,-4.9677518,-14.3352755,4.1860001
65,-0.2659579,0,-0.2659578,0,-0.535344,-0.3225774,-1.612896,-1.612896,-5.4838616,-3.1612895,-14.0693176,4.1860001
65,0.9306824,1.1860001,-0.2659579,0,-0.2659578,0,-0.535344,-0.3225774,-1.612896,-1.612896,-15,3
65,0,0,0.9306824,1.1860001,-0.2659579,0,-0.2659578,0,-0.535344,-0.3225774,-15,3
65,0,0,0,0,0.9306824,1.1860001,-0.2659579,0,-0.2659578,0,-15,3
65,0,0,0,0,0,0,0.9306824,1.1860001,-0.2659579,0,-15,3
65,0,0,0,0,0,0,0,0,0.9306824,1.1860001,-15,3
66,0,0,0,0,0,0,0,0,0,0,17.904,70.904
66,0,1.9841281,0,0,0,0,0,0,0,0,17.904,68.9198719
66,0,1.9841281,0,1.9841281,0,0,0,0,0,0,17.904,66.9357438
66,0.7741924,4.1285136,0,1.9841281,0,1.9841281,0,0,0,0,17.1298076,62.8072302
66,1.4193533,5.8709589,0.7741924,4.1285136,0,1.9841281,0,1.9841281,0,0,15.7104543,56.9362713
66,0.8064543,4.0322713,1.4193533,5.8709589,0.7741924,4.1285136,0,1.9841281,0,1.9841281,14.904,52.904
66,0,1.612896,0.8064543,4.0322713,1.4193533,5.8709589,0.7741924,4.1285136,0,1.9841281,14.904,51.291104
66,0.5937489,0.387104,0,1.612896,0.8064543,4.0322713,1.4193533,5.8709589,0.7741924,4.1285136,14.3102511,50.904
66,1.3102511,0.904,0.5937489,0.387104,0,1.612896,0.8064543,4.0322713,1.4193533,5.8709589,13,50
66,0,0,1.3102511,0.904,0.5937489,0.387104,0,1.612896,0.8064543,4.0322713,13,50
66,0,0,0,0,1.3102511,0.904,0.5937489,0.387104,0,1.612896,13,50
66,0,0,0,0,0,0,1.3102511,0.904,0.5937489,0.387104,13,50
66,0,0,0,0,0,0,0,0,1.3102511,0.904,13,50
67,0,0,0,0,0,0,0,0,0,0,462.9980001,175.9980001
67,0.7936512,0.3968256,0,0,0,0,0,0,0,0,462.2043489,175.6011745
67,0.7936513,0.3968256,0.7936512,0.3968256,0,0,0,0,0,0,461.4106976,175.2043489
67,8.5417808,2.1418448,0.7936513,0.3968256,0.7936512,0.3968256,0,0,0,0,452.8689168,173.0625041
67,37.0649116,10.0323745,8.5417808,2.1418448,0.7936513,0.3968256,0.7936512,0.3968256,0,0,415.8040052,163.0301296
67,100.806005,29.0321295,37.0649116,10.0323745,8.5417808,2.1418448,0.7936513,0.3968256,0.7936512,0.3968256,314.9980002,133.9980001
67,96.7745092,35.4839866,100.806005,29.0321295,37.0649116,10.0323745,8.5417808,2.1418448,0.7936513,0.3968256,218.223491,98.5140135
67,82.0642529,37.3224906,96.7745092,35.4839866,100.806005,29.0321295,37.0649116,10.0323745,8.5417808,2.1418448,136.1592381,61.1915229
67,39.5987444,18.5997738,82.0642529,37.3224906,96.7745092,35.4839866,100.806005,29.0321295,37.0649116,10.0323745,96.5604937,42.5917491
67,3.6778807,0.6706737,39.5987444,18.5997738,82.0642529,37.3224906,96.7745092,35.4839866,100.806005,29.0321295,92.882613,41.9210754
67,0.4807688,0.3205126,3.6778807,0.6706737,39.5987444,18.5997738,82.0642529,37.3224906,96.7745092,35.4839866,92.4018442,41.6005628
67,0.4807688,0.3205125,0.4807688,0.3205126,3.6778807,0.6706737,39.5987444,18.5997738,82.0642529,37.3224906,91.9210754,41.2800503
67,0.4807688,0.3205125,0.4807688,0.3205125,0.4807688,0.3205126,3.6778807,0.6706737,39.5987444,18.5997738,91.4403066,40.9595378
67,0.4807688,0.3205126,0.4807688,0.3205125,0.4807688,0.3205125,0.4807688,0.3205126,3.6778807,0.6706737,90.9595378,40.6390252
67,0.4807688,0.3205125,0.4807688,0.3205126,0.4807688,0.3205125,0.4807688,0.3205125,0.4807688,0.3205126,90.478769,40.3185127
67,0.4807689,0.3205126,0.4807688,0.3205125,0.4807688,0.3205126,0.4807688,0.3205125,0.4807688,0.3205125,89.9980001,39.9980001
67,4.8387254,0.8064542,0.4807689,0.3205126,0.4807688,0.3205125,0.4807688,0.3205126,0.4807688,0.3205125,85.1592747,39.1915459
67,6.6774085,1.4193533,4.8387254,0.8064542,0.4807689,0.3205126,0.4807688,0.3205125,0.4807688,0.3205126,78.4818662,37.7721926
67,6.8387064,1.1935475,6.6774085,1.4193533,4.8387254,0.8064542,0.4807689,0.3205126,0.4807688,0.3205125,71.6431598,36.5786451
67,5.5483968,0.580645,6.8387064,1.1935475,6.6774085,1.4193533,4.8387254,0.8064542,0.4807689,0.3205126,66.094763,35.9980001
67,3.1905282,0,5.5483968,0.580645,6.8387064,1.1935475,6.6774085,1.4193533,4.8387254,0.8064542,62.9042348,35.9980001
67,2.3437453,0,3.1905282,0,5.5483968,0.580645,6.8387064,1.1935475,6.6774085,1.4193533,60.5604895,35.9980001
67,4.239912,0.6129037,2.3437453,0,3.1905282,0,5.5483968,0.580645,6.8387064,1.1935475,56.3205775,35.3850964
67,2.7419324,0.3870963,4.239912,0.6129037,2.3437453,0,3.1905282,0,5.5483968,0.580645,53.5786451,34.9980001
67,0.8064542,0,2.7419324,0.3870963,4.239912,0.6129037,2.3437453,0,3.1905282,0,52.7721909,34.9980001
67,0.7900664,0,0.8064542,0,2.7419324,0.3870963,4.239912,0.6129037,2.3437453,0,51.9821245,34.9980001
67,0.3968241,0,0.7900664,0,0.8064542,0,2.7419324,0.3870963,4.239912,0.6129037,51.5853004,34.9980001
67,0.3968241,0,0.3968241,0,0.7900664,0,0.8064542,0,2.7419324,0.3870963,51.1884763,34.9980001
67,0.6098312,0,0.3968241,0,0.3968241,0,0.7900664,0,0.8064542,0,50.5786451,34.9980001
67,1.5786451,0.9980001,0.6098312,0,0.3968241,0,0.3968241,0,0.7900664,0,49,34
67,0,0,1.5786451,0.9980001,0.6098312,0,0.3968241,0,0.3968241,0,49,34
67,0,0,0,0,1.5786451,0.9980001,0.6098312,0,0.3968241,0,49,34
67,0,0,0,0,0,0,1.5786451,0.9980001,0.6098312,0,49,34
67,0,0,0,0,0,0,0,0,1.5786451,0.9980001,49,34
68,0,0,0,0,0,0,0,0,0,0,-292.846,-234.846
68,-0.2,-0.2,0,0,0,0,0,0,0,0,-292.646,-234.646
68,-0.2,-0.2,-0.2,-0.2,0,0,0,0,0,0,-292.446,-234.446
68,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0,0,0,0,-292.246,-234.246
68,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,0,0,-292.046,-234.046
68,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-291.846,-233.846
68,-14.5160648,-9.6773765,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-277.3299352,-224.1686235
68,-20.0322567,-10.9032347,-14.5160648,-9.6773765,-0.2,-0.2,-0.2,-0.2,-0.2,-0.2,-257.2976785,-213.2653888
68,-30.7640808,-16.7943341,-20.0322567,-10.9032347,-14.5160648,-9.6773765,-0.2,-0.2,-0.2,-0.2,-226.5335977,-196.4710547
68,-36.655245,-20.6895156,-30.7640808,-16.7943341,-20.0322567,-10.9032347,-14.5160648,-9.6773765,-0.2,-0.2,-189.8783527,-175.7815391
68,-29.0323527,-16.9355391,-36.655245,-20.6895156,-30.7640808,-16.7943341,-20.0322567,-10.9032347,-14.5160648,-9.6773765,-160.846,-158.846
68,-15.3225128,-8.8709285,-29.0323527,-16.9355391,-36.655245,-20.6895156,-30.7640808,-16.7943341,-20.0322567,-10.9032347,-145.5234872,-149.9750715
68,-12.8709992,-8.8709803,-15.3225128,-8.8709285,-29.0323527,-16.9355391,-36.655245,-20.6895156,-30.7640808,-16.7943341,-132.652488,-141.1040912
68,-13.7741725,-12.6451275,-12.8709992,-8.8709803,-15.3225128,-8.8709285,-29.0323527,-16.9355391,-36.655245,-20.6895156,-118.8783155,-128.4589637
68,-12.3447901,-12.4879468,-13.7741725,-12.6451275,-12.8709992,-8.8709803,-15.3225128,-8.8709285,-29.0323527,-16.9355391,-106.5335254,-115.9710169
68,-4.6875254,-3.1250169,-12.3447901,-12.4879468,-13.7741725,-12.6451275,-12.8709992,-8.8709803,-15.3225128,-8.8709285,-101.846,-112.846
68,-8.0644804,-8.8709285,-4.6875254,-3.1250169,-12.3447901,-12.4879468,-13.7741725,-12.6451275,-12.8709992,-8.8709803,-93.7815196,-103.9750715
68,-9.90323,-12.548385,-8.0644804,-8.8709285,-4.6875254,-3.1250169,-12.3447901,-12.4879468,-13.7741725,-12.6451275,-83.8782896,-91.4266865
68,-8.806456,-9.5161492,-9.90323,-12.548385,-8.0644804,-8.8709285,-4.6875254,-3.1250169,-12.3447901,-12.4879468,-75.0718336,-81.9105373
68,-9.5160638,-7.9031644,-8.806456,-9.5161492,-9.90323,-12.548385,-8.0644804,-8.8709285,-4.6875254,-3.1250169,-65.5557698,-74.0073729
68,-14.9909989,-13.442602,-9.5160638,-7.9031644,-8.806456,-9.5161492,-9.90323,-12.548385,-8.0644804,-8.8709285,-50.5647709,-60.5647709
68,-7.0312357,-7.0312357,-14.9909989,-13.442602,-9.5160638,-7.9031644,-8.806456,-9.5161492,-9.90323,-12.548385,-43.5335352,-53.5335352
68,-7.8165432,-7.8165432,-7.0312357,-7.0312357,-14.9909989,-13.442602,-9.5160638,-7.9031644,-8.806456,-9.5161492,-35.716992,-45.716992
68,-6.8064547,-6.3871029,-7.8165432,-7.8165432,-7.0312357,-7.0312357,-14.9909989,-13.442602,-9.5160638,-7.9031644,-28.9105373,-39.3298891
68,-7.2257596,-7.3225162,-6.8064547,-6.3871029,-7.8165432,-7.8165432,-7.0312357,-7.0312357,-14.9909989,-13.442602,-21.6847777,-32.0073729
68,-11.0323127,-13.3549079,-7.2257596,-7.3225162,-6.8064547,-6.3871029,-7.8165432,-7.8165432,-7.0312357,-7.0312357,-10.652465,-18.652465
68,-4.8387255,-4.8387255,-11.0323127,-13.3549079,-7.2257596,-7.3225162,-6.8064547,-6.3871029,-7.8165432,-7.8165432,-5.8137395,-13.8137395
68,-2.8427384,-1.5927392,-4.8387255,-4.8387255,-11.0323127,-13.3549079,-7.2257596,-7.3225162,-6.8064547,-6.3871029,-2.9710011,-12.2210003
68,-1.1250011,-1.213704,-2.8427384,-1.5927392,-4.8387255,-4.8387255,-11.0323127,-13.3549079,-7.2257596,-7.3225162,-1.846,-11.0072963
68,-0.1129008,-1.1612963,-1.1250011,-1.213704,-2.8427384,-1.5927392,-4.8387255,-4.8387255,-11.0323127,-13.3549079,-1.7330992,-9.846
68,-0.4032272,0,-0.1129008,-1.1612963,-1.1250011,-1.213704,-2.8427384,-1.5927392,-4.8387255,-4.8387255,-1.329872,-9.846
68,-0.4032271,0,-0.4032272,0,-0.1129008,-1.1612963,-1.1250011,-1.213704,-2.8427384,-1.5927392,-0.9266449,-9.846
68,1.0733551,1.154,-0.4032271,0,-0.4032272,0,-0.1129008,-1.1612963,-1.1250011,-1.213704,-2,-11
68,0,0,1.0733551,1.154,-0.4032271,0,-0.4032272,0,-0.1129008,-1.1612963,-2,-11
68,0,0,0,0,1.0733551,1.154,-0.4032271,0,-0.4032272,0,-2,-11
68,0,0,0,0,0,0,1.0733551,1.154,-0.4032271,0,-2,-11
68,0,0,0,0,0,0,0,0,1.0733551,1.154,-2,-11
69,0,0,0,0,0,0,0,0,0,0,150.092,265.092
69,2.0161278,3.6290301,0,0,0,0,0,0,0,0,148.0758722,261.4629699
69,2.0161279,3.6290302,2.0161278,3.6290301,0,0,0,0,0,0,146.0597443,257.8339397
69,6.4193598,8.4516203,2.0161279,3.6290302,2.0161278,3.6290301,0,0,0,0,139.6403845,249.3823194
69,13.4546772,16.9466248,6.4193598,8.4516203,2.0161279,3.6290302,2.0161278,3.6290301,0,0,126.1857073,232.4356946
69,21.0937073,27.3436946,13.4546772,16.9466248,6.4193598,8.4516203,2.0161279,3.6290302,2.0161278,3.6290301,105.092,205.092
69,16.9355391,24.1936273,21.0937073,27.3436946,13.4546772,16.9466248,6.4193598,8.4516203,2.0161279,3.6290302,88.1564609,180.8983727
69,21.8386703,38.2902726,16.9355391,24.1936273,21.0937073,27.3436946,13.4546772,16.9466248,6.4193598,8.4516203,66.3177906,142.6081001
69,17.0967611,32.6773962,21.8386703,38.2902726,16.9355391,24.1936273,21.0937073,27.3436946,13.4546772,16.9466248,49.2210295,109.9307039
69,11.7419502,24.5161604,17.0967611,32.6773962,21.8386703,38.2902726,16.9355391,24.1936273,21.0937073,27.3436946,37.4790793,85.4145435
69,12.6995583,26.6350225,11.7419502,24.5161604,17.0967611,32.6773962,21.8386703,38.2902726,16.9355391,24.1936273,24.779521,58.779521
69,7.8125424,7.8125424,12.6995583,26.6350225,11.7419502,24.5161604,17.0967611,32.6773962,21.8386703,38.2902726,16.9669786,50.9669786
69,1.8749786,2.3830026,7.8125424,7.8125424,12.6995583,26.6350225,11.7419502,24.5161604,17.0967611,32.6773962,15.092,48.583976
69,0,0.6684491,1.8749786,2.3830026,7.8125424,7.8125424,12.6995583,26.6350225,11.7419502,24.5161604,15.092,47.9155269
69,0,0.668449,0,0.6684491,1.8749786,2.3830026,7.8125424,7.8125424,12.6995583,26.6350225,15.092,47.2470779
69,0,0.6684491,0,0.668449,0,0.6684491,1.8749786,2.3830026,7.8125424,7.8125424,15.092,46.5786288
69,0,0.6684491,0,0.6684491,0,0.668449,0,0.6684491,1.8749786,2.3830026,15.092,45.9101797
69,0,0.668449,0,0.6684491,0,0.6684491,0,0.668449,0,0.6684491,15.092,45.2417307
69,0,0.6684491,0,0.668449,0,0.6684491,0,0.6684491,0,0.668449,15.092,44.5732816
69,0.2258075,3.1909721,0,0.6684491,0,0.668449,0,0.6684491,0,0.6684491,14.8661925,41.3823095
69,0.8387042,9.4515887,0.2258075,3.1909721,0,0.6684491,0,0.668449,0,0.6684491,14.0274883,31.9307208
69,1.6129084,4.0322712,0.8387042,9.4515887,0.2258075,3.1909721,0,0.6684491,0,0.668449,12.4145799,27.8984496
69,1.6128986,5.3225651,1.6129084,4.0322712,0.8387042,9.4515887,0.2258075,3.1909721,0,0.6684491,10.8016813,22.5758845
69,0.7096813,2.9213835,1.6128986,5.3225651,1.6129084,4.0322712,0.8387042,9.4515887,0.2258075,3.1909721,10.092,19.654501
69,0.2258075,1.2399236,0.7096813,2.9213835,1.6128986,5.3225651,1.6129084,4.0322712,0.8387042,9.4515887,9.8661925,18.4145774
69,0.7903203,2.370961,0.2258075,1.2399236,0.7096813,2.9213835,1.6128986,5.3225651,1.6129084,4.0322712,9.0758722,16.0436164
69,0.4032256,1.2096767,0.7903203,2.370961,0.2258075,1.2399236,0.7096813,2.9213835,1.6128986,5.3225651,8.6726466,14.8339397
69,0.4032256,1.2096767,0.4032256,1.2096767,0.7903203,2.370961,0.2258075,1.2399236,0.7096813,2.9213835,8.269421,13.624263
69,0.177421,0.9838739,0.4032256,1.2096767,0.4032256,1.2096767,0.7903203,2.370961,0.2258075,1.2399236,8.092,12.6403891
69,0,0.6753732,0.177421,0.9838739,0.4032256,1.2096767,0.4032256,1.2096767,0.7903203,2.370961,8.092,11.9650159
69,0,0.3968256,0,0.6753732,0.177421,0.9838739,0.4032256,1.2096767,0.4032256,1.2096767,8.092,11.5681903
69,0,0.3968256,0,0.3968256,0,0.6753732,0.177421,0.9838739,0.4032256,1.2096767,8.092,11.1713647
69,1.2903187,0.724524,0,0.3968256,0,0.3968256,0,0.6753732,0.177421,0.9838739,6.8016813,10.4468407
69,1.1612922,0.3548407,1.2903187,0.724524,0,0.3968256,0,0.3968256,0,0.6753732,5.6403891,10.092
69,0.8064542,0.5161302,1.1612922,0.3548407,1.2903187,0.724524,0,0.3968256,0,0.3968256,4.8339349,9.5758698
69,0.7736823,1.5473646,0.8064542,0.5161302,1.1612922,0.3548407,1.2903187,0.724524,0,0.3968256,4.0602526,8.0285052
69,0.3968241,0.7936483,0.7736823,1.5473646,0.8064542,0.5161302,1.1612922,0.3548407,1.2903187,0.724524,3.6634285,7.2348569
69,0.3968242,0.7936482,0.3968241,0.7936483,0.7736823,1.5473646,0.8064542,0.5161302,1.1612922,0.3548407,3.2666043,6.4412087
69,0.6262152,0.8008196,0.3968242,0.7936482,0.3968241,0.7936483,0.7736823,1.5473646,0.8064542,0.5161302,2.6403891,5.6403891
69,0.8064542,0.5483891,0.6262152,0.8008196,0.3968242,0.7936482,0.3968241,0.7936483,0.7736823,1.5473646,1.8339349,5.092
69,1.8339349,1.092,0.8064542,0.5483891,0.6262152,0.8008196,0.3968242,0.7936482,0.3968241,0.7936483,0,4
69,0,0,1.8339349,1.092,0.8064542,0.5483891,0.6262152,0.8008196,0.3968242,0.7936482,0,4
69,0,0,0,0,1.8339349,1.092,0.8064542,0.5483891,0.6262152,0.8008196,0,4
69,0,0,0,0,0,0,1.8339349,1.092,0.8064542,0.5483891,0,4
69,0,0,0,0,0,0,0,0,1.8339349,1.092,0,4
70,0,0,0,0,0,0,0,0,0,0,90.78,162.78
70,-0.8064542,0,0,0,0,0,0,0,0,0,91.5864542,162.78
70,-0.1935458,1.2258076,-0.8064542,0,0,0,0,0,0,0,91.78,161.5541924
70,1.2187532,4.4304521,-0.1935458,1.2258076,-0.8064542,0,0,0,0,0,90.5612468,157.1237403
70,3.5232145,7.6663638,1.2187532,4.4304521,-0.1935458,1.2258076,-0.8064542,0,0,0,87.0380323,149.4573765
70,7.2580323,9.6773765,3.5232145,7.6663638,1.2187532,4.4304521,-0.1935458,1.2258076,-0.8064542,0,79.78,139.78
70,25.0000816,32.2581697,7.2580323,9.6773765,3.5232145,7.6663638,1.2187532,4.4304521,-0.1935458,1.2258076,54.7799184,107.5218303
70,17.6450901,23.0644246,25.0000816,32.2581697,7.2580323,9.6773765,3.5232145,7.6663638,1.2187532,4.4304521,37.1348283,84.4574057
70,13.2257988,18.4838615,17.6450901,23.0644246,25.0000816,32.2581697,7.2580323,9.6773765,3.5232145,7.6663638,23.9090295,65.9735442
70,9.0040359,13.5060537,13.2257988,18.4838615,17.6450901,23.0644246,25.0000816,32.2581697,7.2580323,9.6773765,14.9049936,52.4674905
70,3.1249936,4.6874905,9.0040359,13.5060537,13.2257988,18.4838615,17.6450901,23.0644246,25.0000816,32.2581697,11.78,47.78
70,2.4193628,0.8064543,3.1249936,4.6874905,9.0040359,13.5060537,13.2257988,18.4838615,17.6450901,23.0644246,9.3606372,46.9735457
70,1.193541,0.1935457,2.4193628,0.8064543,3.1249936,4.6874905,9.0040359,13.5060537,13.2257988,18.4838615,8.1670962,46.78
70,1.1670962,0.78,1.193541,0.1935457,2.4193628,0.8064543,3.1249936,4.6874905,9.0040359,13.5060537,7,46
70,0,0,1.1670962,0.78,1.193541,0.1935457,2.4193628,0.8064543,3.1249936,4.6874905,7,46
70,0,0,0,0,1.1670962,0.78,1.193541,0.1935457,2.4193628,0.8064543,7,46
70,0,0,0,0,0,0,1.1670962,0.78,1.193541,0.1935457,7,46
70,0,0,0,0,0,0,0,0,1.1670962,0.78,7,46
71,0,0,0,0,0,0,0,0,0,0,-156.783,100.217
71,-2.7777794,0,0,0,0,0,0,0,0,0,-154.0052206,100.217
71,-2.7777794,0,-2.7777794,0,0,0,0,0,0,0,-151.2274412,100.217
71,-6.4767309,3.4838928,-2.7777794,0,-2.7777794,0,0,0,0,0,-144.7507103,96.7331072
71,-13.1936132,9.1935944,-6.4767309,3.4838928,-2.7777794,0,-2.7777794,0,0,0,-131.5570971,87.5395128
71,-21.7740971,15.3225128,-13.1936132,9.1935944,-6.4767309,3.4838928,-2.7777794,0,-2.7777794,0,-109.783,72.217
71,-8.8709967,6.4516339,-21.7740971,15.3225128,-13.1936132,9.1935944,-6.4767309,3.4838928,-2.7777794,0,-100.9120033,65.7653661
71,-14.9999825,7.6774038,-8.8709967,6.4516339,-21.7740971,15.3225128,-13.1936132,9.1935944,-6.4767309,3.4838928,-85.9120208,58.0879623
71,-13.4102847,5.9022176,-14.9999825,7.6774038,-8.8709967,6.4516339,-21.7740971,15.3225128,-13.1936132,9.1935944,-72.5017361,52.1857447
71,-11.9768792,4.9042643,-13.4102847,5.9022176,-14.9999825,7.6774038,-8.8709967,6.4516339,-21.7740971,15.3225128,-60.5248569,47.2814804
71,-17.7418569,8.0644804,-11.9768792,4.9042643,-13.4102847,5.9022176,-14.9999825,7.6774038,-8.8709967,6.4516339,-42.783,39.217
71,-8.0645424,5.6451797,-17.7418569,8.0644804,-11.9768792,4.9042643,-13.4102847,5.9022176,-14.9999825,7.6774038,-34.7184576,33.5718203
71,-3.7741689,1.9677241,-8.0645424,5.6451797,-17.7418569,8.0644804,-11.9768792,4.9042643,-13.4102847,5.9022176,-30.9442887,31.6040962
71,-2.4193538,0.8064512,-3.7741689,1.9677241,-8.0645424,5.6451797,-17.7418569,8.0644804,-11.9768792,4.9042643,-28.5249349,30.797645
71,-3.0544444,1.8931545,-2.4193538,0.8064512,-3.7741689,1.9677241,-8.0645424,5.6451797,-17.7418569,8.0644804,-25.4704905,28.9044905
71,-4.6874905,4.6874905,-3.0544444,1.8931545,-2.4193538,0.8064512,-3.7741689,1.9677241,-8.0645424,5.6451797,-20.783,24.217
71,-3.225817,1.6129085,-4.6874905,4.6874905,-3.0544444,1.8931545,-2.4193538,0.8064512,-3.7741689,1.9677241,-17.557183,22.6040915
71,-3.8387019,2.8387066,-3.225817,1.6129085,-4.6874905,4.6874905,-3.0544444,1.8931545,-2.4193538,0.8064512,-13.7184811,19.7653849
71,-2.3548361,2.387095,-3.8387019,2.8387066,-3.225817,1.6129085,-4.6874905,4.6874905,-3.0544444,1.8931545,-11.363645,17.3782899
71,-1.4838752,1.612905,-2.3548361,2.387095,-3.8387019,2.8387066,-3.225817,1.6129085,-4.6874905,4.6874905,-9.8797698,15.7653849
71,-3.1592656,1.6108807,-1.4838752,1.612905,-2.3548361,2.387095,-3.8387019,2.8387066,-3.225817,1.6129085,-6.7205042,14.1545042
71,-1.5625085,1.5625085,-3.1592656,1.6108807,-1.4838752,1.612905,-2.3548361,2.387095,-3.8387019,2.8387066,-5.1579957,12.5919957
71,0.8420043,1.5919957,-1.5625085,1.5625085,-3.1592656,1.6108807,-1.4838752,1.612905,-2.3548361,2.387095,-6,11
71,0,0,0.8420043,1.5919957,-1.5625085,1.5625085,-3.1592656,1.6108807,-1.4838752,1.612905,-6,11
71,0,0,0,0,0.8420043,1.5919957,-1.5625085,1.5625085,-3.1592656,1.6108807,-6,11
71,0,0,0,0,0,0,0.8420043,1.5919957,-1.5625085,1.5625085,-6,11
71,0,0,0,0,0,0,0,0,0.8420043,1.5919957,-6,11
72,0,0,0,0,0,0,0,0,0,0,47.842,161.842
72,0.3968256,1.1904769,0,0,0,0,0,0,0,0,47.4451744,160.6515231
72,0.3968256,1.1904768,0.3968256,1.1904769,0,0,0,0,0,0,47.0483488,159.4610463
72,2.5289262,7.5867784,0.3968256,1.1904768,0.3968256,1.1904769,0,0,0,0,44.5194226,151.8742679
72,6.3870632,18.9676439,2.5289262,7.5867784,0.3968256,1.1904768,0.3968256,1.1904769,0,0,38.1323594,132.906624
72,11.2903594,33.064624,6.3870632,18.9676439,2.5289262,7.5867784,0.3968256,1.1904768,0.3968256,1.1904769,26.842,99.842
72,6.4515843,16.9354088,11.2903594,33.064624,6.3870632,18.9676439,2.5289262,7.5867784,0.3968256,1.1904768,20.3904157,82.9065912
72,5.8387213,17.5484087,6.4515843,16.9354088,11.2903594,33.064624,6.3870632,18.9676439,2.5289262,7.5867784,14.5516944,65.3581825
72,4.7409346,13.7974071,5.8387213,17.5484087,6.4515843,16.9354088,11.2903594,33.064624,6.3870632,18.9676439,9.8107598,51.5607754
72,4.1300343,11.3961448,4.7409346,13.7974071,5.8387213,17.5484087,6.4515843,16.9354088,11.2903594,33.064624,5.6807255,40.1646306
72,4.8387255,15.3226306,4.1300343,11.3961448,4.7409346,13.7974071,5.8387213,17.5484087,6.4515843,16.9354088,0.842,24.842
72,2.4193441,4.0322402,4.8387255,15.3226306,4.1300343,11.3961448,4.7409346,13.7974071,5.8387213,17.5484087,-1.5773441,20.8097598
72,1.4226559,1.8097598,2.4193441,4.0322402,4.8387255,15.3226306,4.1300343,11.3961448,4.7409346,13.7974071,-3,19
72,0,0,1.4226559,1.8097598,2.4193441,4.0322402,4.8387255,15.3226306,4.1300343,11.3961448,-3,19
72,0,0,0,0,1.4226559,1.8097598,2.4193441,4.0322402,4.8387255,15.3226306,-3,19
72,0,0,0,0,0,0,1.4226559,1.8097598,2.4193441,4.0322402,-3,19
72,0,0,0,0,0,0,0,0,1.4226559,1.8097598,-3,19
73,0,0,0,0,0,0,0,0,0,0,-150.908,-218.908
73,-2.6,-2.2,0,0,0,0,0,0,0,0,-148.308,-216.708
73,-2.6,-2.2,-2.6,-2.2,0,0,0,0,0,0,-145.708,-214.508
73,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,0,0,0,0,-143.108,-212.308
73,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,0,0,-140.508,-210.108
73,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-137.908,-207.908
73,-27.4194443,-32.2581697,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-110.4885557,-175.6498303
73,-20.6774509,-23.6774509,-27.4194443,-32.2581697,-2.6,-2.2,-2.6,-2.2,-2.6,-2.2,-89.8111048,-151.9723794
73,-22.7157916,-25.5020882,-20.6774509,-23.6774509,-27.4194443,-32.2581697,-2.6,-2.2,-2.6,-2.2,-67.0953132,-126.4702912
73,-22.5099367,-24.8849147,-22.7157916,-25.5020882,-20.6774509,-23.6774509,-27.4194443,-32.2581697,-2.6,-2.2,-44.5853765,-101.5853765
73,-9.6773765,-9.6773765,-22.5099367,-24.8849147,-22.7157916,-25.5020882,-20.6774509,-23.6774509,-27.4194443,-32.2581697,-34.908,-91.908
73,-2.4193627,-5.6451797,-9.6773765,-9.6773765,-22.5099367,-24.8849147,-22.7157916,-25.5020882,-20.6774509,-23.6774509,-32.4886373,-86.2628203
73,-3.0322712,-8.7097221,-2.4193627,-5.6451797,-9.6773765,-9.6773765,-22.5099367,-24.8849147,-22.7157916,-25.5020882,-29.4563661,-77.5530982
73,-2.8064446,-6.7418957,-3.0322712,-8.7097221,-2.4193627,-5.6451797,-9.6773765,-9.6773765,-22.5099367,-24.8849147,-26.6499215,-70.8112025
73,-1.7419215,-3.3407057,-2.8064446,-6.7418957,-3.0322712,-8.7097221,-2.4193627,-5.6451797,-9.6773765,-9.6773765,-24.908,-67.4704968
73,0,-1.5624968,-1.7419215,-3.3407057,-2.8064446,-6.7418957,-3.0322712,-8.7097221,-2.4193627,-5.6451797,-24.908,-65.908
73,-1.6129085,-9.6774509,0,-1.5624968,-1.7419215,-3.3407057,-2.8064446,-6.7418957,-3.0322712,-8.7097221,-23.2950915,-56.2305491
73,-1.6129085,-7.8387255,-1.6129085,-9.6774509,0,-1.5624968,-1.7419215,-3.3407057,-2.8064446,-6.7418957,-21.682183,-48.3918236
