trial,target r,target y,target x,iteration,time,widget x,widget y
133,12,112,177,15,0.75,177,116
133,12,112,177,16,0.8,177,116
133,12,112,177,17,0.85,177,116
133,12,112,177,18,0.9,177,116
133,12,112,177,19,0.95,177,116
134,56,299,137,0,0.0,241.001999855,242.001999855
134,56,299,137,1,0.05,236.16328854,242.001999855
134,56,299,137,2,0.1,228.67937634,242.969759653
134,56,299,137,3,0.15,201.260006517,258.292359252
134,56,299,137,4,0.2,162.324579707,276.840709929
134,56,299,137,5,0.25,160.001999855,279.001999855
134,56,299,137,6,0.3,158.389097572,279.001999855
134,56,299,137,7,0.35,159,280
134,56,299,137,8,0.4,159,280
134,56,299,137,9,0.45,159,280
134,56,299,137,10,0.5,159,280
134,56,299,137,11,0.55,159,280
135,9,347,292,0,0.0,597.720000029,124.720000029
135,9,347,292,1,0.05,597.720000029,125.123225599
135,9,347,292,2,0.1,597.720000029,125.52645117
135,9,347,292,3,0.15,591.220031321,130.594976559
135,9,347,292,4,0.2,500.171855073,180.33277613
135,9,347,292,5,0.25,348.849099273,266.332856116
135,9,347,292,6,0.3,320.220012695,287.219987362
135,9,347,292,7,0.35,317.500750091,290.752083258
135,9,347,292,8,0.4,315.896472327,293.425879532
135,9,347,292,9,0.45,314.292194563,296.099675805
135,9,347,292,10,0.5,312.526466527,299.010300281
135,9,347,292,11,0.55,304.139373524,314.17156629
135,9,347,292,12,0.6,300.470000774,324.469994813
135,9,347,292,13,0.65,299.720000029,330.558703653
135,9,347,292,14,0.7,299.720000029,331.445805463
135,9,347,292,15,0.75,298.532513999,333.969981402
135,9,347,292,16,0.8,295.720000029,339.655469907
135,9,347,292,17,0.85,294.203873775,344.010315663
135,9,347,292,18,0.9,290.978068217,348.590965935
135,9,347,292,19,0.95,290.494195463,349.720000029
135,9,347,292,20,1.0,291,351
135,9,347,292,21,1.05,291,351
135,9,347,292,22,1.1,291,351
135,9,347,292,23,1.15,291,351
135,9,347,292,24,1.2,291,351
136,19,252,353,0,0.0,444.784000158,106.784000158
136,19,252,353,1,0.05,440.815743907,111.545907659
136,19,252,353,2,0.1,432.10663077,123.235552576
136,19,252,353,3,0.15,403.880831513,161.945201167
136,19,252,353,4,0.2,384.622711473,195.493673757
136,19,252,353,5,0.25,380.784000158,204.784000158
136,19,252,353,6,0.3,375.493694597,216.138809692
136,19,252,353,7,0.35,368.009817129,228.751728945
136,19,252,353,8,0.4,361.558207997,238.429136441
136,19,252,353,9,0.45,352.945290084,250.461420307
136,19,252,353,10,0.5,348.784000158,253.784000158
136,19,252,353,11,0.55,350,256
136,19,252,353,12,0.6,350,256
136,19,252,353,13,0.65,350,256
136,19,252,353,14,0.7,350,256
136,19,252,353,15,0.75,350,256
137,7,360,517,0,0.0,419.845999956,105.845999956
137,7,360,517,1,0.05,421.445999956,109.445999956
137,7,360,517,2,0.1,423.045999956,113.045999956
137,7,360,517,3,0.15,446.426718752,155.168712092
137,7,360,517,4,0.2,489.627193238,263.564587626
137,7,360,517,5,0.25,516.845999956,336.845999956
137,7,360,517,6,0.3,519.584530883,339.107469029
137,7,360,517,7,0.35,518.896458037,339.795541876
137,7,360,517,8,0.4,518.20838519,340.483614722
137,7,360,517,9,0.45,517.520312343,341.171687569
137,7,360,517,10,0.5,516.658512529,342.095983192
137,7,360,517,11,0.55,510.233096185,351.684711271
137,7,360,517,12,0.6,508.845999956,353.958904162
137,7,360,517,13,0.65,508.845999956,354.765355303
137,7,360,517,14,0.7,508.845999956,355.560286535
137,7,360,517,15,0.75,508.852409752,356.845999956
137,7,360,517,16,0.8,509.17292278,356.845999956
137,7,360,517,17,0.85,509.493435808,356.845999956
137,7,360,517,18,0.9,509.813948837,356.845999956
137,7,360,517,19,0.95,512.297610825,357.845999956
137,7,360,517,20,1.0,514,359
137,7,360,517,21,1.05,514,359
137,7,360,517,22,1.1,514,359
137,7,360,517,23,1.15,514,359
137,7,360,517,24,1.2,514,359
138,12,328,496,0,0.0,192.409000158,234.409000158
138,12,328,496,1,0.05,196.132400409,234.94091448
138,12,328,496,2,0.1,203.860552576,236.570274702
138,12,328,496,3,0.15,289.344187506,260.763753126
138,12,328,496,4,0.2,412.408812499,300.699277338
138,12,328,496,5,0.25,470.409000158,311.409000158
138,12,328,496,6,0.3,477.612207206,311.510603682
138,12,328,496,7,0.35,478.146966461,311.77798331
138,12,328,496,8,0.4,478.681725716,312.045362937
138,12,328,496,9,0.45,479.21648497,312.312742564
138,12,328,496,10,0.5,482.667046811,316.538023485
138,12,328,496,11,0.55,491.658999413,321.658999413
138,12,328,496,12,0.6,496.409000158,324.634801747
138,12,328,496,13,0.65,496.409000158,325.685594834
138,12,328,496,14,0.7,496.409000158,326.217509156
138,12,328,496,15,0.75,498,328
138,12,328,496,16,0.8,498,328
138,12,328,496,17,0.85,498,328
138,12,328,496,18,0.9,498,328
138,12,328,496,19,0.95,498,328
139,7,156,348,0,0.0,391.032999992,365.032999992
139,7,156,348,1,0.05,391.032999992,363.969171349
139,7,156,348,2,0.1,391.032999992,354.710532431
139,7,156,348,3,0.15,391.032999992,286.968376042
139,7,156,348,4,0.2,392.645903764,227.77494148
139,7,156,348,5,0.25,385.032999993,205.032999993
139,7,156,348,6,0.3,377.194288678,195.581384906
139,7,156,348,7,0.35,374.645908478,190.678179692
139,7,156,348,8,0.4,371.420091507,184.22654575
139,7,156,348,9,0.45,367.194289918,179.774934881
139,7,156,348,10,0.5,362.032999992,177.032999992
139,7,156,348,11,0.55,358.194288678,171.581384906
139,7,156,348,12,0.6,355.807192449,169.807192449
139,7,156,348,13,0.65,355.032999992,168.22049785
139,7,156,348,14,0.7,354.323321357,165.194285452
139,7,156,348,15,0.75,352.968488329,162.000744161
139,7,156,348,16,0.8,350.408000365,159.783000738
139,7,156,348,17,0.85,348.988127821,157.988127821
139,7,156,348,18,0.9,348.667615283,157.667615283
139,7,156,348,19,0.95,348.347102745,157.347102745
139,7,156,348,20,1.0,349,158
139,7,156,348,21,1.05,349,158
139,7,156,348,22,1.1,349,158
139,7,156,348,23,1.15,349,158
139,7,156,348,24,1.2,349,158
140,13,207,124,0,0.0,479.000999928,140.000999928
140,13,207,124,1,0.05,478.194548786,138.388097645
140,13,207,124,2,0.1,457.219700848,136.000999928
140,13,207,124,3,0.15,365.258843541,143.259088112
140,13,207,124,4,0.2,266.807443404,164.613905336
140,13,207,124,5,0.25,239.995679902,172.000999928
140,13,207,124,6,0.3,239.729722741,172.000999928
140,13,207,124,7,0.35,239.46376558,172.000999928
140,13,207,124,8,0.4,239.197808419,172.000999928
140,13,207,124,9,0.45,234.807449556,172.420354965
140,13,207,124,10,0.5,220.22668134,173.226842849
140,13,207,124,11,0.55,189.90419244,181.291328562
140,13,207,124,12,0.6,178.646144248,183.226809207
140,13,207,124,13,0.65,167.291309409,186.517133872
140,13,207,124,14,0.7,156.291309409,191.9042301
140,13,207,124,15,0.75,147.646103908,194.226842849
140,13,207,124,16,0.8,134.420342659,202.936492879
140,13,207,124,17,0.85,131.000999928,204.259065039
140,13,207,124,18,0.9,128.469746295,205.000999928
140,13,207,124,19,0.95,126.775191516,206.000999928
140,13,207,124,20,1.0,127,207
140,13,207,124,21,1.05,127,207
140,13,207,124,22,1.1,127,207
140,13,207,124,23,1.15,127,207
140,13,207,124,24,1.2,127,207
141,9,141,588,0,0.0,303.845999956,371.845999956
141,9,141,588,1,0.05,312.402158939,364.359360846
141,9,141,588,2,0.1,320.958317923,356.872721735
141,9,141,588,3,0.15,329.514476906,349.386082625
141,9,141,588,4,0.2,350.47119777,328.814546648
141,9,141,588,5,0.25,452.845999956,243.845999956
141,9,141,588,6,0.3,502.74926784,204.555640558
141,9,141,588,7,0.35,506.049209554,201.236371162
141,9,141,588,8,0.4,506.316589181,200.43423228
141,9,141,588,9,0.45,506.583968809,199.632093398
141,9,141,588,10,0.5,507.158551179,198.595958978
141,9,141,588,11,0.55,527.878352694,182.878189645
141,9,141,588,12,0.6,550.523427796,168.620190676
141,9,141,588,13,0.65,556.200845215,167.007288641
141,9,141,588,14,0.7,560.104078465,165.426640453
141,9,141,588,15,0.75,563.94278978,163.716946858
141,9,141,588,16,0.8,568.781492907,158.555671322
141,9,141,588,17,0.85,571.071809236,156.845999956
141,9,141,588,18,0.9,573.523422586,153.491154697
141,9,141,588,19,0.95,578.200845215,149.03953961
141,9,141,588,20,1.0,580.975053054,145.716946858
141,9,141,588,21,1.05,584.845999956,140.555671322
141,9,141,588,22,1.1,585.972984035,139.845999956
141,9,141,588,23,1.15,586.766635285,139.845999956
141,9,141,588,24,1.2,588,141
141,9,141,588,25,1.25,588,141
141,9,141,588,26,1.3,588,141
141,9,141,588,27,1.35,588,141
141,9,141,588,28,1.4,588,141
142,15,202,485,0,0.0,126.720000029,216.720000029
142,15,202,485,1,0.05,127.795269596,217.257634812
142,15,202,485,2,0.1,134.591041306,218.171618588
142,15,202,485,3,0.15,187.22014159,219.720000029
142,15,202,485,4,0.2,310.945816999,201.526449657
142,15,202,485,5,0.25,390.365265518,189.720000029
142,15,202,485,6,0.3,421.59499295,188.470000774
142,15,202,485,7,0.35,435.526474268,187.720000029
142,15,202,485,8,0.4,449.268401862,187.720000029
142,15,202,485,9,0.45,455.032509528,187.720000029
142,15,202,485,10,0.5,459.784526578,188.720000029
142,15,202,485,11,0.55,464.945821614,190.010328663
142,15,202,485,12,0.6,469.970001146,191.720000029
142,15,202,485,13,0.65,472.397422658,192.558711343
142,15,202,485,14,0.7,474.720000029,196.171615115
142,15,202,485,15,0.75,477.751747562,197.815242629
142,15,202,485,16,0.8,478.545398812,200.19619638
142,15,202,485,17,0.85,480,202
142,15,202,485,18,0.9,480,202
142,15,202,485,19,0.95,480,202
142,15,202,485,20,1.0,480,202
142,15,202,485,21,1.05,480,202
143,11,326,453,0,0.0,264.001999855,149.001999855
143,11,326,453,1,0.05,281.872979058,161.8084602
143,11,326,453,2,0.1,316.389214522,190.776318441
143,11,326,453,3,0.15,356.71172198,239.163355922
143,11,326,453,4,0.2,368.061360457,276.001999855
143,11,326,453,5,0.25,368.289671103,276.001999855
143,11,326,453,6,0.3,368.517981748,276.001999855
143,11,326,453,7,0.35,368.746292394,276.001999855
143,11,326,453,8,0.4,368.974603039,276.001999855
143,11,326,453,9,0.45,391.131035486,290.453615338
143,11,326,453,10,0.5,422.26010605,314.195579502
143,11,326,453,11,0.55,430.626999482,320.626999482
143,11,326,453,12,0.6,432.905236974,321.001999855
143,11,326,453,13,0.65,436.84071117,321.001999855
143,11,326,453,14,0.7,439.439503021,321.439503021
143,11,326,453,15,0.75,444.066526404,322.001999855
143,11,326,453,16,0.8,447.292328489,322.001999855
143,11,326,453,17,0.85,451.50200209,322.252000973
143,11,326,453,18,0.9,454,324
143,11,326,453,19,0.95,454,324
143,11,326,453,20,1.0,454,324
143,11,326,453,21,1.05,454,324
143,11,326,453,22,1.1,454,324
144,16,309,415,0,0.0,587.002000093,271.002000093
144,16,309,415,1,0.05,583.402000093,271.802000093
144,16,309,415,2,0.1,579.802000093,272.602000093
144,16,309,415,3,0.15,559.453695166,275.421344214
144,16,309,415,4,0.2,502.87301929,285.002000093
144,16,309,415,5,0.25,482.002000093,285.002000093
144,16,309,415,6,0.3,467.64719056,287.840702477
144,16,309,415,7,0.35,457.872992149,290.67940486
144,16,309,415,8,0.4,451.564511828,294.62699227
144,16,309,415,9,0.45,447.16329647,297.260055529
144,16,309,415,10,0.5,441.808465104,304.066511757
144,16,309,415,11,0.55,433.502001584,307.876998976
144,16,309,415,12,0.6,428.098793738,309.227801682
144,16,309,415,13,0.65,423.324579945,310.002000093
144,16,309,415,14,0.7,423,311
144,16,309,415,15,0.75,423,311
144,16,309,415,16,0.8,423,311
144,16,309,415,17,0.85,423,311
144,16,309,415,18,0.9,423,311
145,42,130,454,0,0.0,377.157999992,215.157999992
145,42,130,454,1,0.05,378.440050146,214.516974916
145,42,130,454,2,0.1,379.722100299,213.875949839
145,42,130,454,3,0.15,381.004150453,213.234924762
145,42,130,454,4,0.2,404.609598158,178.674150858
145,42,130,454,5,0.25,439.157999992,134.157999993
145,42,130,454,6,0.3,453.60960317,123.932198404
145,42,130,454,7,0.35,459,123
145,42,130,454,8,0.4,459,123
145,42,130,454,9,0.45,459,123
145,42,130,454,10,0.5,459,123
145,42,130,454,11,0.55,459,123
146,8,307,297,0,0.0,119.940000057,177.940000057
146,8,307,297,1,0.05,121.0038287,179.535743022
146,8,307,297,2,0.1,122.067657344,181.131485987
146,8,307,297,3,0.15,123.131485987,182.727228951
146,8,307,297,4,0.2,130.520555805,188.198006717
146,8,307,297,5,0.25,193.940000057,229.940000057
146,8,307,297,6,0.3,251.778627069,264.198015946
146,8,307,297,7,0.35,276.488366115,277.714183086
146,8,307,297,8,0.4,287.778688299,285.778688299
146,8,307,297,9,0.45,298.940000057,294.218074094
146,8,307,297,10,0.5,298.940000057,295.287592604
146,8,307,297,11,0.55,298.940000057,296.357111113
146,8,307,297,12,0.6,298.940000057,297.426629622
146,8,307,297,13,0.65,298.940000057,302.002480499
146,8,307,297,14,0.7,298.940000057,309.778703681
146,8,307,297,15,0.75,298.940000057,311.456125988
146,8,307,297,16,0.8,298.848676757,311.940000057
146,8,307,297,17,0.85,298.620366112,311.940000057
146,8,307,297,18,0.9,298.392055466,311.940000057
146,8,307,297,19,0.95,298.163744821,311.940000057
146,8,307,297,20,1.0,299,313
146,8,307,297,21,1.05,299,313
146,8,307,297,22,1.1,299,313
146,8,307,297,23,1.15,299,313
146,8,307,297,24,1.2,299,313
147,8,310,462,0,0.0,162.970000029,143.970000029
147,8,310,462,1,0.05,165.097657315,143.970000029
147,8,310,462,2,0.1,177.227925164,147.45382366
147,8,310,462,3,0.15,275.614914812,186.163441239
147,8,310,462,4,0.2,366.357100772,229.582905438
147,8,310,462,5,0.25,379.501916379,236.991277596
147,8,310,462,6,0.3,381.895530826,238.58702056
147,8,310,462,7,0.35,384.289145274,240.182763525
147,8,310,462,8,0.4,386.682759721,241.77850649
147,8,310,462,9,0.45,403.421615512,254.582905438
147,8,310,462,10,0.5,417.163535018,267.163535018
147,8,310,462,11,0.55,424.844998911,274.219999284
147,8,310,462,12,0.6,427.421615115,277.873230201
147,8,310,462,13,0.65,433.1635504,284.324840326
147,8,310,462,14,0.7,438.282496955,285.407499004
147,8,310,462,15,0.75,445.066767524,287.00225586
147,8,310,462,16,0.8,449.260318739,289.905478094
147,8,310,462,17,0.85,455.719997793,296.969997048
147,8,310,462,18,0.9,459.647420177,301.647420177
147,8,310,462,19,0.95,460.421610897,303.873221766
147,8,310,462,20,1.0,460.970000029,305.672126771
147,8,310,462,21,1.05,460.970000029,306.735955414
147,8,310,462,22,1.1,462,308
147,8,310,462,23,1.15,462,308
147,8,310,462,24,1.2,462,308
147,8,310,462,25,1.25,462,308
147,8,310,462,26,1.3,462,308
148,18,315,108,0,0.0,106.907999992,235.907999992
148,18,315,108,1,0.05,106.907999992,237.520902275
148,18,315,108,2,0.1,106.907999992,239.133804558
148,18,315,108,3,0.15,106.907999992,258.59554926
148,18,315,108,4,0.2,106.907999992,289.101550364
148,18,315,108,5,0.25,106.907999992,297.166046645
148,18,315,108,6,0.3,106.907999992,306.782998875
148,18,315,108,7,0.35,106.907999992,313.359615079
148,18,315,108,8,0.4,106.069289918,319.940260439
148,18,315,108,9,0.45,105.907999992,321.622286572
148,18,315,108,10,0.5,107,323
148,18,315,108,11,0.55,107,323
148,18,315,108,12,0.6,107,323
148,18,315,108,13,0.65,107,323
148,18,315,108,14,0.7,107,323
149,7,150,106,0,0.0,252.970000029,375.970000029
149,7,150,106,1,0.05,249.340969892,368.308714184
149,7,150,106,2,0.1,245.711939755,360.64742834
149,7,150,106,3,0.15,222.032605641,300.095273839
149,7,150,106,4,0.2,187.905479136,224.292573727
149,7,150,106,5,0.25,161.486162554,189.421650891
149,7,150,106,6,0.3,141.970003009,169.220002264
149,7,150,106,7,0.35,131.292577399,161.292577399
149,7,150,106,8,0.4,123.937739582,155.615159731
149,7,150,106,9,0.45,120.657503102,154.970000029
149,7,150,106,10,0.5,116.905488365,154.937744197
149,7,150,106,11,0.55,114.324840673,153.970000029
149,7,150,106,12,0.6,111.470001519,149.720000774
149,7,150,106,13,0.65,109.550646604,148.970000029
149,7,150,106,14,0.7,108.858000898,148.970000029
149,7,150,106,15,0.75,108.458000898,148.970000029
149,7,150,106,16,0.8,108.058000898,148.970000029
149,7,150,106,17,0.85,109,150
149,7,150,106,18,0.9,109,150
149,7,150,106,19,0.95,109,150
149,7,150,106,20,1.0,109,150
149,7,150,106,21,1.05,109,150
150,5,341,148,0,0.0,131.907999992,243.907999992
150,5,341,148,1,0.05,131.907999992,250.069289918
150,5,341,148,2,0.1,132.488637264,272.166006652
150,5,341,148,3,0.15,142.166032355,314.907889243
150,5,341,148,4,0.2,145.907999992,324.073137974
150,5,341,148,5,0.25,145.907999992,324.761210821
150,5,341,148,6,0.3,145.907999992,325.449283668
150,5,341,148,7,0.35,145.907999992,326.137356514
150,5,341,148,8,0.4,145.907999992,326.825429361
150,5,341,148,9,0.45,145.907999992,332.004775178
150,5,341,148,10,0.5,145.907999992,336.907999992
150,5,341,148,11,0.55,145.907999992,340.746702376
150,5,341,148,12,0.6,147,343
150,5,341,148,13,0.65,147,343
150,5,341,148,14,0.7,147,343
150,5,341,148,15,0.75,147,343
150,5,341,148,16,0.8,147,343
151,15,291,480,0,0.0,396.156999826,309.156999826
151,15,291,480,1,0.05,398.845173744,309.69463461
151,15,291,480,2,0.1,403.344515659,310.156999826
151,15,291,480,3,0.15,418.415088011,310.156999826
151,15,291,480,4,0.2,448.447392369,299.060202312
151,15,291,480,5,0.25,471.375785682,292.094489582
151,15,291,480,6,0.3,482.447359224,289.544091341
151,15,291,480,7,0.35,488.382809106,287.156999826
151,15,291,480,8,0.4,490.834422456,287.156999826
151,15,291,480,9,0.45,492,288
151,15,291,480,10,0.5,492,288
151,15,291,480,11,0.55,492,288
151,15,291,480,12,0.6,492,288
151,15,291,480,13,0.65,492,288
152,5,151,151,0,0.0,127.81400013,107.81400013
152,5,151,151,1,0.05,127.81400013,109.426900345
152,5,151,151,2,0.1,128.251491655,111.470237417
152,5,151,151,3,0.15,132.233344251,119.459136412
152,5,151,151,4,0.2,136.233351942,128.072055566
152,5,151,151,5,0.25,137.845247801,133.845247801
152,5,151,151,6,0.3,140.039801719,135.426900924
152,5,151,151,7,0.35,142.039801719,138.039801719
152,5,151,151,8,0.4,143.652703754,141.330111001
152,5,151,151,9,0.45,144.652703754,143.233351942
152,5,151,151,10,0.5,145.878511297,144.81400013
152,5,151,151,11,0.55,148.131457299,145.766371639
152,5,151,151,12,0.6,148.81400013,148.039801719
152,5,151,151,13,0.65,149.652703754,149.652703754
152,5,151,151,14,0.7,149.81400013,150.539805564
152,5,151,151,15,0.75,152,152
152,5,151,151,16,0.8,152,152
152,5,151,151,17,0.85,152,152
152,5,151,151,18,0.9,152,152
152,5,151,151,19,0.95,152,152
153,11,251,226,0,0.0,591.657999992,100.657999992
153,11,251,226,1,0.05,589.238646568,100.657999992
153,11,251,226,2,0.1,585.690240194,100.657999992
153,11,251,226,3,0.15,566.335369381,101.464454235
153,11,251,226,4,0.2,481.303141237,119.819296071
153,11,251,226,5,0.25,374.657999992,152.657999992
153,11,251,226,6,0.3,345.251580796,162.064419188
153,11,251,226,7,0.35,344.182062287,163.133937698
153,11,251,226,8,0.4,343.112543778,164.203456207
153,11,251,226,9,0.45,342.043025269,165.272974716
153,11,251,226,10,0.5,331.916115865,171.045069972
153,11,251,226,11,0.55,297.158007443,190.782995149
153,11,251,226,12,0.6,259.72250193,224.819305597
153,11,251,226,13,0.65,244.625739546,239.851550364
153,11,251,226,14,0.7,243.213552857,241.657999992
153,11,251,226,15,0.75,241.464465003,241.722511656
153,11,251,226,16,0.8,233.077342724,244.948328627
153,11,251,226,17,0.85,226.531015913,246.657999992
153,11,251,226,18,0.9,225.737364663,246.657999992
153,11,251,226,19,0.95,225.297999763,246.657999992
153,11,251,226,20,1.0,224.897999763,246.657999992
153,11,251,226,21,1.05,226,248
153,11,251,226,22,1.1,226,248
153,11,251,226,23,1.15,226,248
153,11,251,226,24,1.2,226,248
153,11,251,226,25,1.25,226,248
154,18,236,544,0,0.0,467.002000093,395.002000093
154,18,236,544,1,0.05,469.12965738,391.810514164
154,18,236,544,2,0.1,472.937457666,384.550447676
154,18,236,544,3,0.15,489.872928537,338.582766722
154,18,236,544,4,0.2,507.550366152,280.195627375
