cnt,w/ Opt,var,w/o + std,w/o - std,cnt,w/o Opt,var,w/o + std,w/o - std,iters
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1438
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1439
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1440
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1441
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1442
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1443
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1444
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1445
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1446
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1447
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1448
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1449
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1450
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1451
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1452
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1453
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1454
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1455
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1456
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1457
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1458
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1459
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1460
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1461
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1462
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1463
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1464
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1465
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1466
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1467
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1468
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1469
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1470
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1471
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1472
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1473
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1474
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1475
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1476
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1477
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1478
10,0.508687,0.00475683,0.577656776,0.439717224,10,0.590787,0.00455692,,,1479
10,0.508357,0.00480994,0.577710731,0.439003269,10,0.590787,0.00455692,,,1480
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1481
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1482
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1483
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1484
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1485
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1486
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1487
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1488
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1489
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1490
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1491
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1492
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1493
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1494
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1495
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1496
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1497
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1498
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1499
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1500
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1501
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1502
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1503
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1504
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1505
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1506
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1507
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1508
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1509
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1510
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1511
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1512
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1513
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1514
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1515
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1516
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1517
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1518
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1519
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1520
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1521
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1522
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1523
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1524
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1525
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1526
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1527
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1528
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1529
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1530
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1531
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1532
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1533
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1534
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1535
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1536
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1537
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1538
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590787,0.00455692,,,1539
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1540
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1541
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1542
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1543
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1544
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1545
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1546
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1547
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1548
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1549
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1550
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1551
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1552
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1553
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1554
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1555
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1556
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1557
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1558
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1559
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1560
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1561
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1562
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1563
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1564
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1565
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1566
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1567
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1568
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1569
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1570
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1571
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1572
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1573
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1574
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1575
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1576
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1577
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1578
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1579
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1580
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1581
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1582
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1583
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1584
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1585
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1586
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1587
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1588
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1589
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1590
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1591
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1592
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1593
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1594
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1595
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1596
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1597
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1598
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1599
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1600
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1601
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1602
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1603
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1604
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1605
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1606
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1607
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1608
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1609
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1610
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1611
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1612
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1613
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1614
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1615
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1616
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1617
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1618
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590755,0.00455665,,,1619
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1620
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1621
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1622
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1623
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1624
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1625
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1626
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1627
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1628
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1629
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1630
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1631
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1632
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1633
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1634
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1635
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1636
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1637
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1638
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1639
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1640
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1641
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1642
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1643
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1644
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1645
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1646
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1647
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1648
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1649
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1650
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1651
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1652
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1653
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1654
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1655
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1656
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1657
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1658
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1659
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1660
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1661
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1662
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1663
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1664
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1665
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1666
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1667
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1668
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1669
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1670
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1671
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1672
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1673
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1674
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1675
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1676
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1677
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1678
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1679
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1680
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1681
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1682
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1683
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1684
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1685
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1686
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1687
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1688
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1689
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1690
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1691
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1692
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1693
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1694
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1695
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1696
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590462,0.00451681,,,1697
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590186,0.00455188,,,1698
10,0.508157,0.00483306,0.577677213,0.438636787,10,0.590186,0.00455188,,,1699
10,0.507891,0.00488086,0.577754152,0.438027848,10,0.590186,0.00455188,,,1700
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1701
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1702
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1703
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1704
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1705
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1706
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1707
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1708
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1709
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1710
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1711
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1712
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1713
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1714
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1715
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1716
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1717
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1718
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1719
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1720
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1721
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1722
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1723
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1724
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1725
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1726
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1727
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1728
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1729
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1730
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1731
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1732
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1733
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1734
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.590186,0.00455188,,,1735
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1736
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1737
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1738
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1739
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1740
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1741
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1742
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1743
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1744
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1745
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1746
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1747
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1748
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1749
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1750
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1751
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1752
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1753
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1754
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1755
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1756
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1757
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1758
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1759
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1760
10,0.507883,0.00488235,0.577756815,0.438009185,10,0.587892,0.00489657,,,1761
